step;plan_fact;plan_prj;plan_delta;vozv_fact;vozv_prj;prof_fact;prof_prj;prof_delta;ubound_plan;lbound_plan;ubound_prof;lbound_prof
1758;-56.864;-66.585;23.988;-5.878;7.397;-1.499;-2.397;62.906;50.0;-50.0;70.0;10.0
1759;-56.639;-66.371;23.812;-6.086;7.373;-1.153;-2.397;62.853;50.0;-50.0;70.0;10.0
1760;-56.415;-66.158;23.636;-6.919;7.349;-0.404;-2.397;62.799;50.0;-50.0;70.0;10.0
1761;-55.742;-65.945;23.46;-6.086;7.326;0.577;-2.397;62.744;50.0;-50.0;70.0;10.0
1762;-55.517;-65.732;23.284;-5.67;7.302;0.577;-2.397;62.687;50.0;-50.0;70.0;10.0
1763;-54.62;-65.519;23.107;-5.046;7.278;1.096;-2.397;62.63;50.0;-50.0;70.0;10.0
1764;-54.395;-65.306;22.93;-5.254;7.254;1.269;-2.397;62.571;50.0;-50.0;70.0;10.0
1765;-53.722;-65.093;22.753;-5.67;7.231;1.269;-2.397;62.512;50.0;-50.0;70.0;10.0
1766;-53.498;-64.88;22.576;-5.566;7.207;1.326;-2.397;62.453;50.0;-50.0;70.0;10.0
1767;-53.049;-64.667;22.399;-5.046;7.183;1.672;-2.397;62.393;50.0;-50.0;70.0;10.0
1768;-52.6;-64.453;22.222;-4.838;7.159;1.672;-2.397;62.332;50.0;-50.0;70.0;10.0
1769;-52.151;-64.24;22.045;-4.838;7.136;1.615;-2.397;62.272;50.0;-50.0;70.0;10.0
1770;-51.478;-64.027;21.868;-4.838;7.112;1.73;-2.397;62.212;50.0;-50.0;70.0;10.0
1771;-51.029;-63.814;21.69;-4.838;7.088;1.557;-2.397;62.152;50.0;-50.0;70.0;10.0
1772;-50.805;-63.601;21.513;-5.462;7.064;0.923;-2.397;62.092;50.0;-50.0;70.0;10.0
1773;-50.356;-63.388;21.336;-5.878;7.041;0.346;-2.397;62.032;50.0;-50.0;70.0;10.0
1774;-49.907;-63.175;21.158;-6.502;7.017;-0.519;-2.397;61.974;50.0;-50.0;70.0;10.0
1775;-49.458;-62.962;20.981;-6.919;6.993;-0.75;-2.397;61.916;50.0;-50.0;70.0;10.0
1776;-49.234;-62.748;20.804;-6.502;6.969;-0.404;-2.397;61.859;50.0;-50.0;70.0;10.0
1777;-49.009;-62.535;20.627;-6.919;6.946;-0.346;-2.397;61.803;50.0;-50.0;70.0;10.0
1778;-48.785;-62.322;20.45;-7.543;6.922;-0.634;-2.397;61.749;50.0;-50.0;70.0;10.0
1779;-48.336;-62.109;20.273;2.443;6.898;-0.865;-2.397;61.696;50.0;-50.0;70.0;10.0
1780;-47.214;-61.896;20.096;8.892;6.874;-1.153;-2.397;61.644;50.0;-50.0;70.0;10.0
1781;-47.214;-61.683;19.92;-0.677;6.851;-0.98;-2.397;61.594;50.0;-50.0;70.0;10.0
1782;-46.989;-61.47;19.744;-14.2;6.827;-0.404;-2.397;61.546;50.0;-50.0;70.0;10.0
1783;-46.765;-61.257;19.567;-17.945;6.803;-0.577;-2.397;61.501;50.0;-50.0;70.0;10.0
1784;-46.541;-61.044;19.391;-17.529;6.779;-0.692;-2.397;61.457;50.0;-50.0;70.0;10.0
1785;-46.541;-60.83;19.216;-16.072;6.756;-0.346;-2.397;61.415;50.0;-50.0;70.0;10.0
1786;-45.867;-60.617;19.04;-12.952;6.732;-0.404;-2.397;61.376;50.0;-50.0;70.0;10.0
1787;-45.643;-60.404;18.865;-11.287;6.708;-0.346;-2.397;61.338;50.0;-50.0;70.0;10.0
1788;-45.418;-60.191;18.689;-11.703;6.684;-0.75;-2.397;61.303;50.0;-50.0;70.0;10.0
1789;-44.745;-59.978;18.514;-11.495;6.661;-0.98;-2.397;61.269;50.0;-50.0;70.0;10.0
1790;-44.745;-59.765;18.339;-9.415;6.637;-1.326;-2.397;61.237;50.0;-50.0;70.0;10.0
1791;-44.296;-59.552;18.164;-8.999;6.613;-1.326;-2.397;61.207;50.0;-50.0;70.0;10.0
1792;-44.072;-59.339;17.989;-8.999;6.589;-1.499;-2.397;61.178;50.0;-50.0;70.0;10.0
1793;-44.072;-59.125;17.815;-10.039;6.566;-1.672;-2.397;61.15;50.0;-50.0;70.0;10.0
1794;-44.072;-58.912;17.64;-12.12;6.542;-2.076;-2.397;61.124;50.0;-50.0;70.0;10.0
1795;-44.072;-58.699;17.465;-12.12;6.518;-2.191;-2.397;61.099;50.0;-50.0;70.0;10.0
1796;-44.296;-58.486;17.29;-9.415;6.494;-1.961;-2.397;61.074;50.0;-50.0;70.0;10.0
1797;-44.296;-58.273;17.115;-8.167;6.471;-2.134;-2.397;61.051;50.0;-50.0;70.0;10.0
1798;-44.072;-58.06;16.941;-8.791;6.447;-2.249;-2.397;61.029;50.0;-50.0;70.0;10.0
1799;-44.296;-57.847;16.766;-10.039;6.423;-2.48;-2.397;61.007;50.0;-50.0;70.0;10.0
1800;-44.072;-57.634;16.591;-9.415;6.399;-2.48;-2.397;60.986;50.0;-50.0;70.0;10.0
1801;-44.296;-57.42;16.415;-8.791;6.376;-2.653;-2.397;60.965;50.0;-50.0;70.0;10.0
1802;-44.072;-57.207;16.24;-12.744;6.352;-2.826;-2.397;60.945;50.0;-50.0;70.0;10.0
1803;-44.072;-56.994;16.064;-13.992;6.328;-2.71;-2.397;60.925;50.0;-50.0;70.0;10.0
1804;-43.848;-56.781;15.889;-15.24;6.304;-2.537;-2.397;60.905;50.0;-50.0;70.0;10.0
1805;-43.848;-56.568;15.713;-15.032;6.281;-2.653;-2.397;60.886;50.0;-50.0;70.0;10.0
1806;-43.848;-56.355;15.537;-9.831;6.257;-2.653;-2.397;60.866;50.0;-50.0;70.0;10.0
1807;-43.623;-56.142;15.36;-9.519;6.233;-2.48;-2.397;60.846;50.0;-50.0;70.0;10.0
1808;-43.399;-55.929;15.184;-10.871;6.209;-2.134;-2.397;60.826;50.0;-50.0;70.0;10.0
1809;-43.174;-55.716;15.007;-11.911;6.186;-2.076;-2.397;60.805;50.0;-50.0;70.0;10.0
1810;-43.399;-55.502;14.829;-11.287;6.162;-2.134;-2.397;60.784;50.0;-50.0;70.0;10.0
1811;-43.174;-55.289;14.652;-10.455;6.138;-1.442;-2.397;60.762;50.0;-50.0;70.0;10.0
1812;-43.399;-55.076;14.474;-10.247;6.114;-1.326;-2.397;60.739;50.0;-50.0;70.0;10.0
1813;-43.174;-54.863;14.295;-11.495;6.091;-1.442;-2.397;60.716;50.0;-50.0;70.0;10.0
1814;-43.174;-54.65;14.116;-12.328;6.067;-1.442;-2.397;60.692;50.0;-50.0;70.0;10.0
1815;-43.174;-54.437;13.937;-12.536;6.043;-1.499;-2.397;60.666;50.0;-50.0;70.0;10.0
1816;-43.174;-54.224;13.757;-11.911;6.019;-1.73;-2.397;60.64;50.0;-50.0;70.0;10.0
1817;-43.174;-54.011;13.577;-11.079;5.996;-1.788;-2.397;60.612;50.0;-50.0;70.0;10.0
1818;-42.95;-53.797;13.397;-10.247;5.972;-1.788;-2.397;60.582;50.0;-50.0;70.0;10.0
1819;-42.95;-53.584;13.216;-10.247;5.948;-1.73;-2.397;60.552;50.0;-50.0;70.0;10.0
1820;-42.725;-53.371;13.034;-10.039;5.924;-2.076;-2.397;60.519;50.0;-50.0;70.0;10.0
1821;-42.725;-53.158;12.852;-10.039;5.901;-2.364;-2.397;60.485;50.0;-50.0;70.0;10.0
1822;-42.501;-52.945;12.669;-9.831;5.877;-2.48;-2.397;60.449;50.0;-50.0;70.0;10.0
1823;-42.725;-52.732;12.485;-11.287;5.853;-2.768;-2.397;60.412;50.0;-50.0;70.0;10.0
1824;-42.501;-52.519;12.301;-11.287;5.829;-2.595;-2.397;60.372;50.0;-50.0;70.0;10.0
1825;-42.501;-52.306;12.117;-9.623;5.806;-2.826;-2.397;60.33;50.0;-50.0;70.0;10.0
1826;-42.725;-52.092;11.931;-8.167;5.782;-3.057;-2.397;60.285;50.0;-50.0;70.0;10.0
1827;-42.501;-51.879;11.745;-7.959;5.758;-3.114;-2.397;60.239;50.0;-50.0;70.0;10.0
1828;-42.725;-51.666;11.559;-8.167;5.734;-3.518;-2.397;60.189;50.0;-50.0;70.0;10.0
1829;-42.725;-51.453;11.371;-9.831;5.711;-3.633;-2.397;60.138;50.0;-50.0;70.0;10.0
1830;-42.277;-51.24;11.183;-9.623;5.687;-3.922;-2.397;60.083;50.0;-50.0;70.0;10.0
1831;-42.501;-51.027;10.994;-8.583;5.663;-4.037;-2.397;60.026;50.0;-50.0;70.0;10.0
1832;-42.501;-50.814;10.804;-8.583;5.639;-4.152;-2.397;59.965;50.0;-50.0;70.0;10.0
1833;-42.277;-50.601;10.614;-8.999;5.616;-4.325;-2.397;59.902;50.0;-50.0;70.0;10.0
1834;-42.277;-50.388;10.422;-8.791;5.592;-4.383;-2.397;59.836;50.0;-50.0;70.0;10.0
1835;-42.277;-50.174;10.23;-8.583;5.568;-4.441;-2.397;59.766;50.0;-50.0;70.0;10.0
1836;-41.828;-49.961;10.037;-7.543;5.544;-4.614;-2.397;59.693;50.0;-50.0;70.0;10.0
1837;-41.379;-49.748;9.843;-7.751;5.521;-4.729;-2.397;59.616;50.0;-50.0;70.0;10.0
1838;-41.155;-49.535;9.648;-7.959;5.497;-4.787;-2.397;59.536;50.0;-50.0;70.0;10.0
1839;-40.93;-49.322;9.452;-9.831;5.473;-5.017;-2.397;59.452;50.0;-50.0;70.0;10.0
1840;-40.706;-49.109;9.255;-9.623;5.449;-5.19;-2.397;59.364;50.0;-50.0;70.0;10.0
1841;-40.032;-48.896;9.058;-8.999;5.426;-5.536;-2.397;59.273;50.0;-50.0;70.0;10.0
1842;-40.032;-48.683;8.859;-8.791;5.402;-5.421;-2.397;59.179;50.0;-50.0;70.0;10.0
1843;-39.808;-48.469;8.661;-8.167;5.378;-5.652;-2.397;59.08;50.0;-50.0;70.0;10.0
1844;-39.359;-48.256;8.462;-8.167;5.354;-5.709;-2.397;58.979;50.0;-50.0;70.0;10.0
1845;-38.91;-48.043;8.262;-8.583;5.331;-5.709;-2.397;58.873;50.0;-50.0;70.0;10.0
1846;-38.237;-47.83;8.063;-8.583;5.307;-5.594;-2.397;58.764;50.0;-50.0;70.0;10.0
1847;-38.013;-47.617;7.863;-8.583;5.283;-5.594;-2.397;58.652;50.0;-50.0;70.0;10.0
1848;-37.115;-47.404;7.663;-8.583;5.259;-5.421;-2.397;58.537;50.0;-50.0;70.0;10.0
1849;-36.891;-47.191;7.463;-9.207;5.236;-5.594;-2.397;58.418;50.0;-50.0;70.0;10.0
1850;-36.442;-46.978;7.264;-9.623;5.212;-5.767;-2.397;58.296;50.0;-50.0;70.0;10.0
1851;-35.993;-46.764;7.064;-10.039;5.188;-5.709;-2.397;58.17;50.0;-50.0;70.0;10.0
1852;-35.32;-46.551;6.865;-8.791;5.164;-5.479;-2.397;58.041;50.0;-50.0;70.0;10.0
1853;-35.32;-46.338;6.667;-8.375;5.141;-5.421;-2.397;57.909;50.0;-50.0;70.0;10.0
1854;-34.422;-46.125;6.469;5.148;5.117;-5.479;-2.397;57.774;50.0;-50.0;70.0;10.0
1855;-34.198;-45.912;6.271;9.933;5.093;-5.594;-2.397;57.636;50.0;-50.0;70.0;10.0
1856;-34.198;-45.699;6.075;-3.59;5.069;-5.363;-2.397;57.494;50.0;-50.0;70.0;10.0
1857;-34.198;-45.486;5.879;-12.12;5.046;-5.075;-2.397;57.35;50.0;-50.0;70.0;10.0
1858;-33.973;-45.273;5.684;-17.945;5.022;-5.306;-2.397;57.202;50.0;-50.0;70.0;10.0
1859;-33.973;-45.06;5.49;-17.737;4.998;-5.306;-2.397;57.051;50.0;-50.0;70.0;10.0
1860;-33.524;-44.846;5.297;-16.696;4.974;-4.902;-2.397;56.898;50.0;-50.0;70.0;10.0
1861;-33.3;-44.633;5.106;-14.2;4.951;-4.902;-2.397;56.741;50.0;-50.0;70.0;10.0
1862;-33.3;-44.42;4.916;-12.952;4.927;-4.671;-2.397;56.582;50.0;-50.0;70.0;10.0
1863;-33.3;-44.207;4.727;-13.16;4.903;-4.441;-2.397;56.419;50.0;-50.0;70.0;10.0
1864;-33.3;-43.994;4.54;-14.824;4.879;-4.268;-2.397;56.254;50.0;-50.0;70.0;10.0
1865;-33.076;-43.781;4.354;-15.24;4.856;-4.037;-2.397;56.086;50.0;-50.0;70.0;10.0
1866;-32.851;-43.568;4.17;-14.616;4.832;-3.922;-2.397;55.915;50.0;-50.0;70.0;10.0
1867;-32.851;-43.355;3.988;-13.16;4.808;-3.691;-2.397;55.741;50.0;-50.0;70.0;10.0
1868;-32.627;-43.141;3.808;-13.368;4.784;-3.576;-2.397;55.564;50.0;-50.0;70.0;10.0
1869;-31.953;-42.928;3.63;-13.784;4.761;-3.23;-2.397;55.385;50.0;-50.0;70.0;10.0
1870;-31.505;-42.715;3.453;-14.408;4.737;-3.114;-2.397;55.203;50.0;-50.0;70.0;10.0
1871;-31.056;-42.502;3.28;-14.408;4.713;-3.172;-2.397;55.019;50.0;-50.0;70.0;10.0
1872;-30.382;-42.289;3.108;-14.2;4.689;-3.057;-2.397;54.832;50.0;-50.0;70.0;10.0
1873;-30.158;-42.076;2.939;-14.2;4.666;-3.114;-2.397;54.642;50.0;-50.0;70.0;10.0
1874;-29.26;-41.863;2.772;-11.495;4.642;-3.403;-2.397;54.45;50.0;-50.0;70.0;10.0
1875;-28.812;-41.65;2.608;-11.079;4.618;-3.46;-2.397;54.255;50.0;-50.0;70.0;10.0
1876;-28.138;-41.436;2.447;-12.328;4.594;-3.287;-2.397;54.058;50.0;-50.0;70.0;10.0
1877;-27.689;-41.223;2.288;-13.16;4.571;-3.46;-2.397;53.859;50.0;-50.0;70.0;10.0
1878;-27.465;-41.01;2.132;-14.408;4.547;-3.691;-2.397;53.657;50.0;-50.0;70.0;10.0
1879;-26.792;-40.797;1.979;-14.408;4.523;-3.576;-2.397;53.452;50.0;-50.0;70.0;10.0
1880;-26.343;-40.584;1.83;-13.992;4.499;-3.691;-2.397;53.246;50.0;-50.0;70.0;10.0
1881;-25.894;-40.371;1.683;-12.952;4.476;-3.749;-2.397;53.037;50.0;-50.0;70.0;10.0
1882;-25.67;-40.158;1.54;-13.368;4.452;-3.979;-2.397;52.825;50.0;-50.0;70.0;10.0
1883;-24.772;-39.945;1.4;-11.703;4.428;-4.325;-2.397;52.612;50.0;-50.0;70.0;10.0
1884;-24.323;-39.732;1.264;-10.871;4.404;-4.268;-2.397;52.396;50.0;-50.0;70.0;10.0
1885;-24.323;-39.518;1.131;-10.871;4.381;-4.729;-2.397;52.178;50.0;-50.0;70.0;10.0
1886;-24.323;-39.305;1.002;-11.287;4.357;-4.729;-2.397;51.958;50.0;-50.0;70.0;10.0
1887;-24.996;-39.092;0.876;-13.368;4.333;-5.133;-2.397;51.736;50.0;-50.0;70.0;10.0
1888;-24.772;-38.879;0.755;-14.2;4.31;-5.363;-2.397;51.512;50.0;-50.0;70.0;10.0
1889;-25.221;-38.666;0.637;-13.368;4.286;-5.248;-2.397;51.285;50.0;-50.0;70.0;10.0
1890;-25.445;-38.453;0.524;-11.911;4.262;-5.594;-2.397;51.057;50.0;-50.0;70.0;10.0
1891;-25.445;-38.24;0.415;-9.831;4.238;-5.248;-2.397;50.827;50.0;-50.0;70.0;10.0
1892;-25.445;-38.027;0.309;-11.703;4.215;-4.902;-2.384;50.594;50.0;-50.0;70.0;10.0
1893;-25.67;-37.813;0.209;-12.328;4.191;-4.556;-2.267;50.36;50.0;-50.0;70.0;10.0
1894;-25.67;-37.6;0.112;-11.703;4.167;-4.383;-2.15;50.124;50.0;-50.0;70.0;10.0
1895;-25.67;-37.387;0.02;-10.871;4.143;-3.979;-2.033;49.886;50.0;-50.0;70.0;10.0
1896;-25.67;-37.174;-0.069;-10.455;4.12;-3.46;-1.915;49.646;50.0;-50.0;70.0;10.0
1897;-25.67;-36.961;-0.153;-10.663;4.096;-3.46;-1.798;49.404;50.0;-50.0;70.0;10.0
1898;-25.221;-36.748;-0.234;-10.663;4.072;-3.057;-1.681;49.16;50.0;-50.0;70.0;10.0
1899;-25.445;-36.535;-0.311;-9.831;4.048;-2.941;-1.564;48.915;50.0;-50.0;70.0;10.0
1900;-24.996;-36.322;-0.384;-7.543;4.025;-2.71;-1.447;48.667;50.0;-50.0;70.0;10.0
1901;-24.772;-36.109;-0.453;-6.919;4.001;-2.768;-1.33;48.417;50.0;-50.0;70.0;10.0
1902;-24.772;-35.895;-0.52;-6.086;3.977;-2.595;-1.213;48.166;50.0;-50.0;70.0;10.0
1903;-24.548;-35.682;-0.582;-8.167;3.953;-2.826;-1.096;47.912;50.0;-50.0;70.0;10.0
1904;-24.548;-35.469;-0.642;-8.375;3.93;-2.884;-0.979;47.656;50.0;-50.0;70.0;10.0
1905;-24.548;-35.256;-0.698;-8.375;3.906;-3.576;-0.861;47.399;50.0;-50.0;70.0;10.0
1906;-24.548;-35.043;-0.752;-8.479;3.882;-3.547;-0.744;47.139;50.0;-50.0;70.0;10.0
1907;-24.548;-34.83;-0.802;-8.583;3.858;-3.518;-0.627;46.878;50.0;-50.0;70.0;10.0
1908;-24.772;-34.617;-0.85;-8.167;3.835;-4.325;-0.51;46.614;50.0;-50.0;70.0;10.0
1909;-24.772;-34.404;-0.895;-7.127;3.811;-4.787;-0.393;46.349;50.0;-50.0;70.0;10.0
1910;-24.996;-34.19;-0.937;-6.71;3.787;-4.902;-0.276;46.081;50.0;-50.0;70.0;10.0
1911;-25.221;-33.977;-0.976;-6.502;3.763;-5.017;-0.159;45.812;50.0;-50.0;70.0;10.0
1912;-25.221;-33.764;-1.013;-6.502;3.74;-5.075;-0.042;45.541;50.0;-50.0;70.0;10.0
1913;-25.445;-33.551;-1.048;-7.959;3.716;-4.96;0.076;45.267;50.0;-50.0;70.0;10.0
1914;-25.221;-33.338;-1.08;-8.999;3.692;-5.075;0.193;44.992;50.0;-50.0;70.0;10.0
1915;-25.445;-33.125;-1.11;-9.415;3.668;-5.075;0.31;44.714;50.0;-50.0;70.0;10.0
1916;-25.445;-32.912;-1.139;-8.791;3.645;-5.075;0.427;44.435;50.0;-50.0;70.0;10.0
1917;-25.445;-32.699;-1.165;-7.751;3.621;-4.787;0.544;44.153;50.0;-50.0;70.0;10.0
1918;-25.221;-32.485;-1.189;-7.543;3.597;-4.498;0.661;43.869;50.0;-50.0;70.0;10.0
1919;-25.221;-32.272;-1.211;-7.439;3.573;-4.325;0.778;43.584;50.0;-50.0;70.0;10.0
1920;-25.221;-32.059;-1.232;-7.543;3.55;-4.095;0.895;43.296;50.0;-50.0;70.0;10.0
1921;-25.221;-31.846;-1.251;-7.127;3.526;-3.691;1.013;43.006;50.0;-50.0;70.0;10.0
1922;-24.996;-31.633;-1.269;-6.71;3.502;-3.345;1.13;42.715;50.0;-50.0;70.0;10.0
1923;-24.996;-31.42;-1.285;-7.751;3.478;-2.999;1.247;42.421;50.0;-50.0;70.0;10.0
1924;-24.996;-31.207;-1.3;-7.127;3.455;-2.249;1.364;42.125;50.0;-50.0;70.0;10.0
1925;-24.996;-30.994;-1.314;-7.127;3.431;-2.191;1.481;41.827;50.0;-50.0;70.0;10.0
1926;-24.996;-30.781;-1.327;-6.71;3.407;-1.903;1.598;41.527;50.0;-50.0;70.0;10.0
1927;-24.548;-30.567;-1.338;-5.254;3.383;-1.153;1.715;41.225;50.0;-50.0;70.0;10.0
1928;-24.099;-30.354;-1.349;-7.127;3.36;-0.461;1.832;40.921;50.0;-50.0;70.0;10.0
1929;-24.099;-30.141;-1.359;-7.543;3.336;-0.461;1.949;40.615;50.0;-50.0;70.0;10.0
1930;-23.874;-29.928;-1.368;-6.919;3.312;-0.461;2.067;40.307;50.0;-50.0;70.0;10.0
1931;-23.426;-29.715;-1.377;-5.67;3.288;0.0;2.184;39.996;50.0;-50.0;70.0;10.0
1932;-23.201;-29.502;-1.385;-5.046;3.265;0.115;2.301;39.684;50.0;-50.0;70.0;10.0
1933;-23.313;-29.289;-1.392;-5.358;3.241;0.231;2.418;39.369;50.0;-50.0;70.0;10.0
1934;-22.977;-29.076;-1.4;-5.878;3.217;0.461;2.535;39.053;50.0;-50.0;70.0;10.0
1935;-22.752;-28.862;-1.407;-5.358;3.193;0.433;2.652;38.734;50.0;-50.0;70.0;10.0
1936;-22.752;-28.649;-1.413;-5.046;3.17;0.404;2.769;38.413;50.0;-50.0;70.0;10.0
1937;-22.528;-28.436;-1.42;3.9;3.146;0.634;2.886;38.09;50.0;-50.0;70.0;10.0
1938;-22.303;-28.223;-1.427;8.892;3.122;0.404;3.004;37.765;50.0;-50.0;70.0;10.0
1939;-22.079;-28.01;-1.434;-4.422;3.098;0.98;3.121;37.438;50.0;-50.0;70.0;10.0
1940;-21.855;-27.797;-1.442;-13.368;3.075;1.326;3.238;37.109;50.0;-50.0;70.0;10.0
1941;-21.406;-27.584;-1.449;-13.992;3.051;1.384;3.355;36.777;50.0;-50.0;70.0;10.0
1942;-21.406;-27.371;-1.458;-14.824;3.027;1.557;3.472;36.444;50.0;-50.0;70.0;10.0
1943;-21.406;-27.157;-1.466;-12.952;3.003;1.845;3.589;36.108;50.0;-50.0;70.0;10.0
1944;-21.181;-26.944;-1.476;-10.247;2.98;2.134;3.706;35.77;50.0;-50.0;70.0;10.0
1945;-20.733;-26.731;-1.486;-9.207;2.956;2.307;3.823;35.43;50.0;-50.0;70.0;10.0
1946;-20.733;-26.518;-1.497;-9.207;2.932;2.364;3.936;35.088;50.0;-50.0;70.0;10.0
1947;-20.957;-26.305;-1.509;-9.207;2.908;2.422;3.979;34.744;50.0;-50.0;70.0;10.0
1948;-20.508;-26.092;-1.521;-8.791;2.885;2.537;4.021;34.398;50.0;-50.0;70.0;10.0
1949;-19.835;-25.879;-1.535;-8.375;2.861;2.768;4.064;34.049;50.0;-50.0;70.0;10.0
1950;-20.059;-25.666;-1.549;-8.375;2.837;2.71;4.106;33.699;50.0;-50.0;70.0;10.0
1951;-19.835;-25.453;-1.564;-8.999;2.813;2.71;4.149;33.348;50.0;-50.0;70.0;10.0
1952;-19.835;-25.239;-1.58;-9.207;2.79;2.653;4.191;32.994;50.0;-50.0;70.0;10.0
1953;-19.61;-25.026;-1.596;-8.583;2.766;2.537;4.234;32.639;50.0;-50.0;70.0;10.0
1954;-19.386;-24.813;-1.613;-8.375;2.742;2.537;4.276;32.282;50.0;-50.0;70.0;10.0
1955;-18.937;-24.6;-1.631;-8.791;2.718;2.537;4.319;31.925;50.0;-50.0;70.0;10.0
1956;-18.937;-24.387;-1.649;-8.791;2.695;2.48;4.361;31.566;50.0;-50.0;70.0;10.0
1957;-18.937;-24.174;-1.667;-8.167;2.671;2.595;4.403;31.205;50.0;-50.0;70.0;10.0
1958;-18.488;-23.961;-1.685;-7.335;2.647;2.595;4.446;30.844;50.0;-50.0;70.0;10.0
1959;-18.264;-23.748;-1.704;-6.919;2.623;2.653;4.488;30.482;50.0;-50.0;70.0;10.0
1960;-18.04;-23.534;-1.723;-7.543;2.6;2.653;4.531;30.119;50.0;-50.0;70.0;10.0
1961;-18.04;-23.321;-1.743;-7.959;2.576;2.768;4.573;29.755;50.0;-50.0;70.0;10.0
1962;-17.815;-23.108;-1.762;-5.67;2.552;2.71;4.616;29.391;50.0;-50.0;70.0;10.0
1963;-17.591;-22.895;-1.781;-4.838;2.528;2.884;4.658;29.026;50.0;-50.0;70.0;10.0
1964;-18.04;-22.682;-1.801;-5.046;2.505;2.537;4.701;28.66;50.0;-50.0;70.0;10.0
1965;-17.815;-22.469;-1.82;-5.67;2.481;2.941;4.743;28.294;50.0;-50.0;70.0;10.0
1966;-17.366;-22.256;-1.84;-6.086;2.457;2.884;4.786;27.928;50.0;-50.0;70.0;10.0
1967;-17.591;-22.043;-1.859;-5.462;2.433;2.999;4.828;27.562;50.0;-50.0;70.0;10.0
1968;-17.142;-21.829;-1.878;-3.798;2.41;3.287;4.87;27.196;50.0;-50.0;70.0;10.0
1969;-16.917;-21.616;-1.897;-4.63;2.386;3.46;4.913;26.83;50.0;-50.0;70.0;10.0
1970;-16.917;-21.403;-1.915;-4.838;2.362;3.749;4.955;26.464;50.0;-50.0;70.0;10.0
1971;-16.917;-21.19;-1.934;-4.63;2.338;3.864;4.998;26.098;50.0;-50.0;70.0;10.0
1972;-16.917;-20.977;-1.951;-2.55;2.315;4.037;5.04;25.733;50.0;-50.0;70.0;10.0
1973;-16.244;-20.764;-1.969;-2.134;2.291;4.152;5.083;25.368;50.0;-50.0;70.0;10.0
1974;-15.795;-20.551;-1.985;-6.502;2.267;4.268;5.125;25.003;50.0;-50.0;70.0;10.0
1975;-15.571;-20.338;-2.002;-4.838;2.243;4.614;5.168;24.64;50.0;-50.0;70.0;10.0
1976;-15.122;-20.125;-2.017;-3.174;2.22;4.729;5.21;24.277;50.0;-50.0;70.0;10.0
1977;-15.122;-19.911;-2.032;-3.174;2.196;5.075;5.252;23.915;50.0;-50.0;70.0;10.0
1978;-14.673;-19.698;-2.046;-4.838;2.172;5.479;5.295;23.554;50.0;-50.0;70.0;10.0
1979;-14.0;-19.485;-2.06;-5.046;2.148;5.652;5.337;23.194;50.0;-50.0;70.0;10.0
1980;-13.551;-19.272;-2.072;-2.966;2.125;6.401;5.38;22.835;50.0;-50.0;70.0;10.0
1981;-13.327;-19.059;-2.084;-2.758;2.101;6.69;5.422;22.477;50.0;-50.0;70.0;10.0
1982;-13.102;-18.846;-2.095;-1.926;2.077;6.574;5.465;22.121;50.0;-50.0;70.0;10.0
1983;-12.878;-18.633;-2.104;-4.214;2.053;6.805;5.507;21.766;50.0;-50.0;70.0;10.0
1984;-12.878;-18.42;-2.113;-3.798;2.03;7.036;5.55;21.413;50.0;-50.0;70.0;10.0
1985;-12.878;-18.206;-2.121;-1.718;2.006;7.266;5.592;21.061;50.0;-50.0;70.0;10.0
1986;-12.878;-17.993;-2.127;-1.926;1.982;7.324;5.635;20.711;50.0;-50.0;70.0;10.0
1987;-12.429;-17.78;-2.132;-2.966;1.958;7.497;5.677;20.363;50.0;-50.0;70.0;10.0
1988;-12.205;-17.567;-2.136;-2.55;1.935;7.901;5.719;20.017;50.0;-50.0;70.0;10.0
1989;-12.205;-17.354;-2.139;-2.758;1.911;7.958;5.762;19.674;50.0;-50.0;70.0;10.0
1990;-12.205;-17.141;-2.14;-3.174;1.887;8.189;5.804;19.332;50.0;-50.0;70.0;10.0
1991;-12.205;-16.928;-2.14;-2.966;1.863;8.535;5.847;18.992;50.0;-50.0;70.0;10.0
1992;-11.98;-16.715;-2.138;-2.966;1.84;8.881;5.889;18.655;50.0;-50.0;70.0;10.0
1993;-11.98;-16.501;-2.135;-3.174;1.816;9.112;5.932;18.321;50.0;-50.0;70.0;10.0
1994;-11.98;-16.288;-2.13;-3.174;1.792;9.285;5.974;17.988;50.0;-50.0;70.0;10.0
1995;-11.756;-16.075;-2.124;-3.174;1.768;9.689;6.017;17.659;50.0;-50.0;70.0;10.0
1996;-11.531;-15.862;-2.116;-2.966;1.745;9.862;6.059;17.332;50.0;-50.0;70.0;10.0
1997;-11.307;-15.649;-2.106;-3.174;1.721;10.092;6.102;17.009;50.0;-50.0;70.0;10.0
1998;-11.083;-15.436;-2.094;-3.382;1.697;10.323;6.144;16.688;50.0;-50.0;70.0;10.0
1999;-10.858;-15.223;-2.08;-3.59;1.673;10.381;6.186;16.37;50.0;-50.0;70.0;10.0
2000;-10.858;-15.01;-2.065;10.141;1.65;9.862;6.229;16.055;50.0;-50.0;70.0;10.0
2001;-10.858;-14.797;-2.048;15.966;1.626;9.746;6.229;15.744;50.0;-50.0;70.0;10.0
2002;-10.634;-14.583;-2.028;-2.342;1.602;9.919;6.229;15.436;50.0;-50.0;70.0;10.0
